product_id,product_name,main_category,subcategory,brand,cost_price,selling_price,profit_margin,weight_kg,dimensions,stock_quantity,supplier,rating,description,is_active
PROD_00902,Devolved needs-based installation,Books,Fiction,Moses Ltd,456.9,1178.37,721.47,9.26,34x22x43,50,Thomas Ltd,4.1,With impact risk bring fund style lot movement. Tonight hear central development per debate. Money race politics four TV affect.,False
PROD_00903,Re-engineered disintermediate productivity,Fashion,Clothing,"Snyder, Bell and Tanner",225.15,561.1,335.95,8.86,32x27x46,64,Gilmore Ltd,3.7,"Fund yourself focus mention hair bit across.
Natural once raise marriage compare yes suddenly. Customer glass easy enough office scientist their.",True
PROD_00904,Reactive demand-driven solution,Fashion,Accessories,,14.43,25.42,10.99,6.49,13x15x11,61,Santos-Joseph,3.6,"Receive dog world. Must suddenly me wide though per dream.
Once stand five capital.
Deal including watch career Republican year could.",True
PROD_00905,Reduced tertiary emulation,Sports,Fitness Equipment,"Lewis, Anderson and Harris",495.95,1137.05,641.1,2.02,33x42x41,34,Bush Inc,3.3,Think same probably upon network. Statement number show unit weight.,True
PROD_00906,Visionary context-sensitive neural-net,Books,Educational,"Fleming, Hammond and Luna",394.57,662.7,268.13,9.92,34x28x38,8,"Foley, Kemp and Hamilton",3.6,Subject recently inside former. Production stand official attack body must.,True
PROD_00907,Centralized asymmetric contingency,SPORTS,Fitness Equipment,Moran PLC,54.7,153.54,98.84,6.45,31x27x37,19,"Collier, Williams and Terrell",4.7,"Kitchen pressure from usually side early project tend. Job behind year early.
Whole result always message. Catch our process.",True
PROD_00908,Switchable 6thgeneration definition,Electronics,Laptops,"Allen, Young and Skinner",108.54,211.92,103.38,3.22,35x43x43,31,Rasmussen PLC,4.6,"Cup beyond himself eye something something business. Region find control class total.
Skill beyond time start sell professional. Free rate provide almost politics. Today than man theory pull.",False
PROD_00909,Sharable next generation conglomeration,Home & Kitchen,Home Decor,Lyons Inc,200.29,573.67,373.38,5.44,36x15x24,-50,Avery Group,,"Response sport job theory administration.
Stock outside three turn. Against seek sometimes.
Account realize level season he heavy large. Camera wind power security vote against go music.",True
PROD_00910,Versatile systemic knowledgebase,Fashion,Accessories,Villa-Black,427.53,912.08,484.55,7.31,28x36x16,26,"Fisher, Payne and King",4.3,Environment condition health system recently off scientist. Under so success anything particularly family. Oil miss soon wrong ability fear leader.,True
PROD_00911,Open-source directional strategy,Beauty,Makeup,"Martin, Crosby and Orr",247.86,631.65,383.79,7.56,13x10x33,84,Smith Ltd,4.2,"Worker than television night paper.
Box catch put capital letter across night. Cause compare change determine door mind clear. Easy crime city issue point court.",True
PROD_00912,Digitized user-facing artificial intelligence,Fashion,Accessories,Rogers-Brooks,412.73,661.86,249.13,8.1,44x35x27,62,Schmitt-Villanueva,4.2,"Arm nation voice after since quickly table standard. Agree information indeed Mr practice morning.
Yard every more size walk really. Heart painting mission certainly name.",True
PROD_00913,Focused 5thgeneration customer loyalty,Beauty,Skincare,Watson-Lawson,97.42,280.58,183.16,0.93,41x7x28,62,"Stewart, Mitchell and Fuller",3.5,"True of stay together agreement recently. Each away every fear. Can cover animal late understand involve none.
Thank despite red drop society none. Few west whose serve stuff instead however.",True
PROD_00914,Synergized asynchronous frame,Home & Kitchen,Lighting,Kennedy-Hayes,301.29,875.36,574.07,6.06,48x35x37,75,"Smith, Clark and Juarez",3.0,"Edge threat owner ball few suggest stay than. Certain indicate mouth nature. Although glass forget product enter benefit.
Message mouth data. Spring represent hit.",True
PROD_00915,Triple-buffered contextually-based parallelism,Electronics,Cameras,"Hood, Cook and Curry",41.25,90.42,49.17,3.42,32x40x27,61,"Dawson, Hill and Odonnell",4.6,"Form cut bit. West what apply establish method party let although.
Deep theory contain world successful product put doctor. West character ten ago why.",True
PROD_00916,Horizontal coherent strategy,Home & Kitchen,Lighting,"Gross, King and Mooney",424.43,981.87,557.44,2.11,17x34x17,68,Jones-Wong,3.5,"Human box voice senior. Story hair charge pay official.
Any eye benefit five only nothing run. Experience final town peace.",True
PROD_00917,User-centric zero tolerance hub,Beauty,Makeup,Herring-Dawson,326.4,611.31,284.91,0.2,29x12x37,81,"Bennett, Schultz and Wilson",4.2,"Model big Republican to crime.
Crime major own.
Evening sense only student I of window message. Market nor like could challenge old party.",True
PROD_00918,Realigned multi-state system engine,Fashion,Watches,Holmes-Guerra,22.78,61.42,38.64,0.11,22x29x24,29,Anderson-Silva,3.4,"Economy continue pull yes cause.
Degree house represent region least discussion student. Challenge step former into American star reveal.",True
PROD_00919,Vision-oriented bottom-line capability,Sports,Outdoor Gear,"Carrillo, Valencia and Anderson",356.97,1003.06,646.09,9.93,33x6x30,67,Davis-Hill,4.8,"Ask institution bag fall so any. Share decision bad less.
Agent body own size person. Company international cup wall middle as place soon.",True
PROD_00920,Down-sized uniform time-frame,Beauty,Hair Care,Armstrong-Williams,344.86,717.49,372.63,3.09,23x32x27,70,"Perez, Sheppard and Barnes",3.1,"Long machine garden staff art trip. College high small everything.
Pay city material must first someone peace civil. Tend wall data music example party.",True
PROD_00921,Progressive full-range Graphic Interface,Electronics,Laptops,,200.2,314.13,113.93,2.38,20x18x14,18,"Knight, Arias and Wilson",,Professor guy challenge something woman example particularly church. House road know sell when.,True
PROD_00922,Switchable multi-tasking Local Area Network,Home & Kitchen,Home Decor,Ortiz-Cox,239.35,516.79,277.44,6.17,39x5x21,76,"Wilson, Palmer and Weber",3.2,Lay day and medical defense body Mr. Marriage sister century event difficult hear right record.,True
PROD_00923,Open-architected logistical moratorium,Sports,Team Sports,"King, Carroll and Cummings",121.17,360.61,239.44,-1.0,14x45x28,51,Oliver-Johnson,4.9,On ball music agree toward. Skill stuff middle long claim. Data eye many beautiful.,True
PROD_00924,Multi-lateral user-facing definition,Books,Educational,Berger Ltd,135.65,359.09,223.44,5.1,11x27x41,20,Hayes Inc,3.9,"Upon type ground amount. Kid possible action continue career the audience. Visit choice worry nice draw area know.
Base task million reach.",True
PROD_00925,Programmable exuding capacity,Home & Kitchen,Furniture,Nguyen LLC,67.1,180.97,113.87,4.79,21x26x42,38,"West, Edwards and Keller",3.8,"Girl people small turn factor performance. Arrive sea staff executive. With lay ball go sound. Blue soon boy us goal who beyond.
Mention professional single their word.",True
PROD_00926,Organic asymmetric emulation,FASHION,Watches,"Bolton, Brooks and Gomez",142.33,354.93,212.6,0.67,48x29x44,42,"Fernandez, Collins and Black",4.2,Every carry plant assume theory travel. Itself national than spring trouble cold kid purpose. Crime Mr ready off begin head.,True
PROD_00927,De-engineered local superstructure,Sports,Team Sports,"Taylor, Wallace and Brown",61.06,137.57,76.51,1.6,44x13x16,79,Dixon-Evans,3.9,"Early cup film window involve. Age serious board behavior even pattern.
Return message cost individual season true. Organization near south response choose partner.",True
PROD_00928,Enterprise-wide global synergy,Beauty,Makeup,Hopkins-Roberts,167.26,258.46,91.2,8.19,35x21x21,65,Rodriguez-Keith,4.3,"Pretty talk brother. Government although fire theory.
Yourself pick debate name father.",True
PROD_00929,Intuitive needs-based methodology,Books,Fiction,Johns Ltd,12.46,15.01,2.55,5.26,9x12x19,32,"Thompson, Johnson and Cardenas",4.7,Mother have sit could account happen organization hand. Enough soldier per. Around present choice reality character.,True
PROD_00930,Adaptive full-range leverage,Books,Fiction,Lewis-Jackson,494.07,1060.71,566.64,0.12,32x7x13,38,"Cruz, Phillips and Hernandez",4.4,However community family student bar citizen. Mind recently one majority. Last trip window ten whom be without field.,True
PROD_00931,Synchronized reciprocal circuit,Electronics,Smartphones,"Fitzgerald, Mcdonald and Barrett",466.3,766.34,300.04,8.6,36x28x43,41,Watson-Beard,3.2,"Hot light still remain. Cup participant behavior drop.
Animal service six quality activity bar set risk. War buy sport yet interview moment artist. Than our meeting strong character.",True
PROD_00932,Future-proofed national capacity,Home & Kitchen,Kitchen Appliances,"Eaton, Ramirez and Miller",460.65,590.48,129.83,2.03,30x45x19,39,Stout-Jones,3.5,Early understand source month southern serious. Wear student explain future listen military yourself. Participant phone throw.,True
PROD_00933,Secured discrete software,Fashion,Watches,"Snyder, Walker and Mcguire",347.59,615.38,267.79,7.02,9x48x41,61,Dalton-Elliott,3.5,"Special represent official hand wrong commercial decision. Bar production it production learn fly tend. High style clear.
Light movement seek over interview little food.",True
PROD_00934,Reduced tertiary application,Beauty,Hair Care,Hall-Davila,134.83,390.51,255.68,2.36,18x30x23,14,"Smith, Morris and Martinez",3.8,"Happy participant our opportunity scientist.
Might wrong very body. Pass upon by coach. Interview however art policy civil.",True
PROD_00935,Mandatory mission-critical toolset,Books,Children Books,,128.42,175.92,47.5,3.71,25x45x37,65,"Jones, Garcia and Ferrell",3.1,Purpose beautiful way. Moment would question east nothing set for. Heavy finally idea politics law someone.,True
PROD_00936,Customer-focused tangible structure,Books,Non-Fiction,Harrison-Ball,6.77,17.74,10.97,2.03,21x13x23,48,Washington Inc,3.5,Eat a later Mrs. Price him under enjoy least still majority. Heavy month successful line coach news.,True
PROD_00937,Enhanced intermediate website,Home & Kitchen,Lighting,Coleman LLC,292.67,626.95,334.28,0.71,28x22x21,69,"Kirby, Sanchez and Navarro",3.2,"Quality measure deal cup fight human opportunity. If provide data kitchen look network. These scene so remember base response.
Week occur message amount high. Series country pay.",True
PROD_00938,Robust fault-tolerant Graphic Interface,Electronics,Headphones,"Riley, Cox and Alexander",410.38,1177.9,767.52,3.29,37x19x43,37,Steele-Edwards,3.3,"Government factor end south wide believe detail. Mrs leader thought argue experience.
Fly note hope light simply. Drug pressure draw. Unit recently development media ready despite.",True
PROD_00939,Persevering demand-driven complexity,Fashion,Watches,Smith-Harris,157.64,306.07,148.43,634.0,16x49x46,61,Jensen Inc,3.8,"Baby suddenly during budget. International doctor part. Republican away this specific bring fine.
Brother far change. Thank large large oil.",True
PROD_00940,Programmable fresh-thinking moderator,Home & Kitchen,Home Decor,Walton Group,205.04,300.21,95.17,6.75,39x20x23,96,Massey and Sons,4.4,"Set nothing either director. Set peace white not still movie scene give.
Author who situation commercial go soldier choose create. Guy later various left. Official act our education.",True
PROD_00941,Operative static structure,Home & Kitchen,Kitchen Appliances,Taylor and Sons,364.03,628.62,264.59,8.08,48x7x16,67,Ho-Bell,4.2,"Assume likely truth can president ago table. Add help sense say outside.
President anything vote room analysis indeed. Positive however him only lay matter owner. Most explain notice suddenly.",True
PROD_00942,Persistent disintermediate frame,Fashion,Shoes,Campbell-Johnson,332.21,606.44,274.23,5.3,37x5x12,60,Cooley Group,5.0,"Oil learn environment success. Often any stay.
Truth claim choice better behavior discussion clearly. Foot with onto eye film trouble adult. Up decade money people stock.",True
PROD_00943,Customer-focused bifurcated emulation,Home & Kitchen,Kitchen Appliances,"Payne, Flores and Stewart",86.38,251.13,164.75,7.47,34x43x41,33,"Figueroa, Williams and Lyons",,Style religious wear affect born parent when. Both rate they she hit himself best. Blue off financial kind finish pressure.,True
PROD_00944,Inverse reciprocal success,Sports,Outdoor Gear,Gates LLC,110.74,134.12,23.38,1.31,20x26x43,62,"Moran, Jackson and Beltran",4.8,"Must yourself president raise fire.
Level response than couple so child. Sing support possible piece.
Position enough effect seek read this girl. Camera prepare fall social who.",True
PROD_00945,User-friendly web-enabled pricing structure,Electronics,Tablets,"Martin, Schneider and Kim",80.19,205.55,125.36,0.57,45x6x42,24,"Harper, Mathews and Johnson",4.9,Around black within body. Ever shoulder front must deal. Charge he agency game threat. Sound size will sport.,True
PROD_00946,Robust leadingedge collaboration,Sports,Team Sports,Whitaker-Ross,268.91,593.74,324.83,3.45,35x48x30,53,Rhodes and Sons,4.0,Watch story whatever rise foreign shake media rise. Page task above do mean card film.,True
PROD_00947,Decentralized background infrastructure,Books,Children Books,Williams-Herman,298.28,851.61,553.33,5.19,16x24x26,43,"Simmons, Meyer and Blackburn",3.6,Everything there necessary bank never. Dinner cause help respond sport among. Economic blood medical stage become ready admit. History early gun what factor produce bank.,True
PROD_00948,Streamlined cohesive implementation,Books,Non-Fiction,"Hurst, Kerr and Miles",417.32,1080.46,663.14,2.44,39x47x24,48,"Ferguson, Willis and Miller",3.6,"Half call dog there within wife.
Democratic much care require officer day. Point international hotel.",True
